mortgageInterestRate,propertyValueYearlyIncrease,initialMonthlyRentPrice,delta
0.07,-0.11,800,-105907.71605781000630359768250
0.07,-0.11,900,-98707.90377129257545423179232
0.07,-0.11,1000,-91508.09148477514460486590213
0.07,-0.11,1100,-84308.27919825771375550001195
0.07,-0.11,1200,-77108.466911740282906134121767
0.07,-0.11,1300,-69908.654625222852056768231580
0.07,-0.11,1400,-62708.842338705421207402341394
0.07,-0.11,1500,-55509.030052187990358036451210
0.07,-0.11,1600,-48309.217765670559508670561025
0.07,-0.11,1700,-41109.405479153128659304670840
0.07,-0.11,1800,-33909.593192635697809938780657
0.07,-0.11,1900,-26709.780906118266960572890472
0.07,-0.11,2000,-19509.968619600836111207000286
0.07,-0.10,500,-121090.34189736229885169535305
0.07,-0.10,600,-113890.52961084486800232946287
0.07,-0.10,700,-106690.71732432743715296357269
0.07,-0.10,800,-99490.90503781000630359768250
0.07,-0.10,900,-92291.09275129257545423179232
0.07,-0.10,1000,-85091.28046477514460486590213
0.07,-0.10,1100,-77891.468178257713755500011950
0.07,-0.10,1200,-70691.655891740282906134121767
0.07,-0.10,1300,-63491.843605222852056768231580
0.07,-0.10,1400,-56292.031318705421207402341394
0.07,-0.10,1500,-49092.219032187990358036451210
0.07,-0.10,1600,-41892.406745670559508670561025
0.07,-0.10,1700,-34692.594459153128659304670840
0.07,-0.10,1800,-27492.782172635697809938780657
0.07,-0.10,1900,-20292.969886118266960572890472
0.07,-0.10,2000,-13093.157599600836111207000286
0.07,-0.09,500,-114381.91287736229885169535305
0.07,-0.09,600,-107182.10059084486800232946287
0.07,-0.09,700,-99982.28830432743715296357269
0.07,-0.09,800,-92782.47601781000630359768250
0.07,-0.09,900,-85582.66373129257545423179232
0.07,-0.09,1000,-78382.851444775144604865902133
0.07,-0.09,1100,-71183.039158257713755500011950
0.07,-0.09,1200,-63983.226871740282906134121767
0.07,-0.09,1300,-56783.414585222852056768231580
0.07,-0.09,1400,-49583.602298705421207402341394
0.07,-0.09,1500,-42383.790012187990358036451210
0.07,-0.09,1600,-35183.977725670559508670561025
0.07,-0.09,1700,-27984.165439153128659304670840
0.07,-0.09,1800,-20784.353152635697809938780657
0.07,-0.09,1900,-13584.540866118266960572890472
0.07,-0.09,2000,-6384.728579600836111207000286
0.07,-0.08,500,-107372.03725736229885169535305
0.07,-0.08,600,-100172.22497084486800232946287
0.07,-0.08,700,-92972.41268432743715296357269
0.07,-0.08,800,-85772.60039781000630359768250
0.07,-0.08,900,-78572.788111292575454231792320
0.07,-0.08,1000,-71372.975824775144604865902133
0.07,-0.08,1100,-64173.163538257713755500011950
0.07,-0.08,1200,-56973.351251740282906134121767
0.07,-0.08,1300,-49773.538965222852056768231580
0.07,-0.08,1400,-42573.726678705421207402341394
0.07,-0.08,1500,-35373.914392187990358036451210
0.07,-0.08,1600,-28174.102105670559508670561025
0.07,-0.08,1700,-20974.289819153128659304670840
0.07,-0.08,1800,-13774.477532635697809938780657
0.07,-0.08,1900,-6574.665246118266960572890472
0.07,-0.08,2000,625.147040399163888792999714
0.07,-0.07,500,-100050.66803736229885169535305
0.07,-0.07,600,-92850.85575084486800232946287
0.07,-0.07,700,-85651.04346432743715296357269
0.07,-0.07,800,-78451.231177810006303597682505
0.07,-0.07,900,-71251.418891292575454231792320
0.07,-0.07,1000,-64051.606604775144604865902133
0.07,-0.07,1100,-56851.794318257713755500011950
0.07,-0.07,1200,-49651.982031740282906134121767
0.07,-0.07,1300,-42452.169745222852056768231580
0.07,-0.07,1400,-35252.357458705421207402341394
0.07,-0.07,1500,-28052.545172187990358036451210
0.07,-0.07,1600,-20852.732885670559508670561025
0.07,-0.07,1700,-13652.920599153128659304670840
0.07,-0.07,1800,-6453.108312635697809938780657
0.07,-0.07,1900,746.703973881733039427109528
0.07,-0.07,2000,7946.516260399163888792999714
0.07,-0.06,500,-92407.53741736229885169535305
0.07,-0.06,600,-85207.72513084486800232946287
0.07,-0.06,700,-78007.912844327437152963572690
0.07,-0.06,800,-70808.100557810006303597682505
0.07,-0.06,900,-63608.288271292575454231792320
0.07,-0.06,1000,-56408.475984775144604865902133
0.07,-0.06,1100,-49208.663698257713755500011950
0.07,-0.06,1200,-42008.851411740282906134121767
0.07,-0.06,1300,-34809.039125222852056768231580
0.07,-0.06,1400,-27609.226838705421207402341394
0.07,-0.06,1500,-20409.414552187990358036451210
0.07,-0.06,1600,-13209.602265670559508670561025
0.07,-0.06,1700,-6009.7899791531286593046708395
0.07,-0.06,1800,1190.022307364302190061219343
0.07,-0.06,1900,8389.834593881733039427109528
0.07,-0.06,2000,15589.646880399163888792999714
0.07,-0.05,500,-84432.15439736229885169535305
0.07,-0.05,600,-77232.342110844868002329462873
0.07,-0.05,700,-70032.529824327437152963572690
0.07,-0.05,800,-62832.717537810006303597682505
0.07,-0.05,900,-55632.905251292575454231792320
0.07,-0.05,1000,-48433.092964775144604865902133
0.07,-0.05,1100,-41233.280678257713755500011950
0.07,-0.05,1200,-34033.468391740282906134121767
0.07,-0.05,1300,-26833.656105222852056768231580
0.07,-0.05,1400,-19633.843818705421207402341394
0.07,-0.05,1500,-12434.031532187990358036451210
0.07,-0.05,1600,-5234.2192456705595086705610248
0.07,-0.05,1700,1965.5930408468713406953291605
0.07,-0.05,1800,9165.405327364302190061219343
0.07,-0.05,1900,16365.217613881733039427109528
0.07,-0.05,2000,23565.029900399163888792999714
0.07,-0.04,500,-76113.80237736229885169535305
0.07,-0.04,600,-68913.990090844868002329462873
0.07,-0.04,700,-61714.177804327437152963572690
0.07,-0.04,800,-54514.365517810006303597682505
0.07,-0.04,900,-47314.553231292575454231792320
0.07,-0.04,1000,-40114.740944775144604865902133
0.07,-0.04,1100,-32914.928658257713755500011950
0.07,-0.04,1200,-25715.116371740282906134121767
0.07,-0.04,1300,-18515.304085222852056768231580
0.07,-0.04,1400,-11315.491798705421207402341394
0.07,-0.04,1500,-4115.679512187990358036451210
0.07,-0.04,1600,3084.1327743294404913294389752
0.07,-0.04,1700,10283.945060846871340695329160
0.07,-0.04,1800,17483.757347364302190061219343
0.07,-0.04,1900,24683.569633881733039427109528
0.07,-0.04,2000,31883.381920399163888792999714
0.07,-0.03,500,-67441.53675736229885169535305
0.07,-0.03,600,-60241.724470844868002329462873
0.07,-0.03,700,-53041.912184327437152963572690
0.07,-0.03,800,-45842.099897810006303597682505
0.07,-0.03,900,-38642.287611292575454231792320
0.07,-0.03,1000,-31442.475324775144604865902133
0.07,-0.03,1100,-24242.663038257713755500011950
0.07,-0.03,1200,-17042.850751740282906134121767
0.07,-0.03,1300,-9843.038465222852056768231580
0.07,-0.03,1400,-2643.226178705421207402341394
0.07,-0.03,1500,4556.586107812009641963548790
0.07,-0.03,1600,11756.398394329440491329438975
0.07,-0.03,1700,18956.210680846871340695329160
0.07,-0.03,1800,26156.022967364302190061219343
0.07,-0.03,1900,33355.835253881733039427109528
0.07,-0.03,2000,40555.647540399163888792999714
0.07,-0.02,500,-58404.18253736229885169535305
0.07,-0.02,600,-51204.370250844868002329462873
0.07,-0.02,700,-44004.557964327437152963572690
0.07,-0.02,800,-36804.745677810006303597682505
0.07,-0.02,900,-29604.933391292575454231792320
0.07,-0.02,1000,-22405.121104775144604865902133
0.07,-0.02,1100,-15205.308818257713755500011950
0.07,-0.02,1200,-8005.496531740282906134121767
0.07,-0.02,1300,-805.684245222852056768231580
0.07,-0.02,1400,6394.128041294578792597658606
0.07,-0.02,1500,13593.940327812009641963548790
0.07,-0.02,1600,20793.752614329440491329438975
0.07,-0.02,1700,27993.564900846871340695329160
0.07,-0.02,1800,35193.377187364302190061219343
0.07,-0.02,1900,42393.189473881733039427109528
0.07,-0.02,2000,49593.001760399163888792999714
0.07,-0.01,500,-48990.33191736229885169535305
0.07,-0.01,600,-41790.519630844868002329462873
0.07,-0.01,700,-34590.707344327437152963572690
0.07,-0.01,800,-27390.895057810006303597682505
0.07,-0.01,900,-20191.082771292575454231792320
0.07,-0.01,1000,-12991.270484775144604865902133
0.07,-0.01,1100,-5791.458198257713755500011950
0.07,-0.01,1200,1408.354088259717093865878233
0.07,-0.01,1300,8608.166374777147943231768420
0.07,-0.01,1400,15807.978661294578792597658606
0.07,-0.01,1500,23007.790947812009641963548790
0.07,-0.01,1600,30207.603234329440491329438975
0.07,-0.01,1700,37407.415520846871340695329160
0.07,-0.01,1800,44607.227807364302190061219343
0.07,-0.01,1900,51807.040093881733039427109528
0.07,-0.01,2000,59006.852380399163888792999714
0.07,0.00,500,-39188.34189736229885169535305
0.07,0.00,600,-31988.529610844868002329462873
0.07,0.00,700,-24788.717324327437152963572690
0.07,0.00,800,-17588.905037810006303597682505
0.07,0.00,900,-10389.092751292575454231792320
0.07,0.00,1000,-3189.280464775144604865902133
0.07,0.00,1100,4010.531821742286244499988050
0.07,0.00,1200,11210.344108259717093865878233
0.07,0.00,1300,18410.156394777147943231768420
0.07,0.00,1400,25609.968681294578792597658606
0.07,0.00,1500,32809.780967812009641963548790
0.07,0.00,1600,40009.593254329440491329438975
0.07,0.00,1700,47209.405540846871340695329160
0.07,0.00,1800,54409.217827364302190061219343
0.07,0.00,1900,61609.030113881733039427109528
0.07,0.00,2000,68808.842400399163888792999714
0.07,0.01,500,-28986.33187736229885169535305
0.07,0.01,600,-21786.519590844868002329462873
0.07,0.01,700,-14586.707304327437152963572690
0.07,0.01,800,-7386.895017810006303597682505
0.07,0.01,900,-187.082731292575454231792320
0.07,0.01,1000,7012.729555224855395134097867
0.07,0.01,1100,14212.541841742286244499988050
0.07,0.01,1200,21412.354128259717093865878233
0.07,0.01,1300,28612.166414777147943231768420
0.07,0.01,1400,35811.978701294578792597658606
0.07,0.01,1500,43011.790987812009641963548790
0.07,0.01,1600,50211.603274329440491329438975
0.07,0.01,1700,57411.415560846871340695329160
0.07,0.01,1800,64611.227847364302190061219343
0.07,0.01,1900,71811.040133881733039427109528
0.07,0.01,2000,79010.852420399163888792999714
0.07,0.02,500,-18372.18125736229885169535305
0.07,0.02,600,-11172.368970844868002329462873
0.07,0.02,700,-3972.556684327437152963572690
0.07,0.02,800,3227.255602189993696402317495
0.07,0.02,900,10427.067888707424545768207680
0.07,0.02,1000,17626.880175224855395134097867
0.07,0.02,1100,24826.692461742286244499988050
0.07,0.02,1200,32026.504748259717093865878233
0.07,0.02,1300,39226.317034777147943231768420
0.07,0.02,1400,46426.129321294578792597658606
0.07,0.02,1500,53625.941607812009641963548790
0.07,0.02,1600,60825.753894329440491329438975
0.07,0.02,1700,68025.566180846871340695329160
0.07,0.02,1800,75225.378467364302190061219343
0.07,0.02,1900,82425.19075388173303942710953
0.07,0.02,2000,89625.00304039916388879299971
0.07,0.03,500,-7333.52703736229885169535305
0.07,0.03,600,-133.714750844868002329462873
0.07,0.03,700,7066.097535672562847036427310
0.07,0.03,800,14265.909822189993696402317495
0.07,0.03,900,21465.722108707424545768207680
0.07,0.03,1000,28665.534395224855395134097867
0.07,0.03,1100,35865.346681742286244499988050
0.07,0.03,1200,43065.158968259717093865878233
0.07,0.03,1300,50264.971254777147943231768420
0.07,0.03,1400,57464.783541294578792597658606
0.07,0.03,1500,64664.595827812009641963548790
0.07,0.03,1600,71864.408114329440491329438975
0.07,0.03,1700,79064.220400846871340695329160
0.07,0.03,1800,86264.03268736430219006121934
0.07,0.03,1900,93463.84497388173303942710953
0.07,0.03,2000,100663.65726039916388879299971
0.07,0.04,500,4142.23858263770114830464695
0.07,0.04,600,11342.050869155131997670537127
0.07,0.04,700,18541.863155672562847036427310
0.07,0.04,800,25741.675442189993696402317495
0.07,0.04,900,32941.487728707424545768207680
0.07,0.04,1000,40141.300015224855395134097867
0.07,0.04,1100,47341.112301742286244499988050
0.07,0.04,1200,54540.924588259717093865878233
0.07,0.04,1300,61740.736874777147943231768420
0.07,0.04,1400,68940.549161294578792597658606
0.07,0.04,1500,76140.361447812009641963548790
0.07,0.04,1600,83340.17373432944049132943898
0.07,0.04,1700,90539.98602084687134069532916
0.07,0.04,1800,97739.79830736430219006121934
0.07,0.04,1900,104939.61059388173303942710953
0.07,0.04,2000,112139.42288039916388879299971
0.07,0.05,500,16067.97060263770114830464695
0.07,0.05,600,23267.782889155131997670537127
0.07,0.05,700,30467.595175672562847036427310
0.07,0.05,800,37667.407462189993696402317495
0.07,0.05,900,44867.219748707424545768207680
0.07,0.05,1000,52067.032035224855395134097867
0.07,0.05,1100,59266.844321742286244499988050
0.07,0.05,1200,66466.656608259717093865878233
0.07,0.05,1300,73666.468894777147943231768420
0.07,0.05,1400,80866.28118129457879259765861
0.07,0.05,1500,88066.09346781200964196354879
0.07,0.05,1600,95265.90575432944049132943898
0.07,0.05,1700,102465.71804084687134069532916
0.07,0.05,1800,109665.53032736430219006121934
0.07,0.05,1900,116865.34261388173303942710953
0.07,0.05,2000,124065.15490039916388879299971
0.07,0.06,500,28456.77362263770114830464695
0.07,0.06,600,35656.585909155131997670537127
0.07,0.06,700,42856.398195672562847036427310
0.07,0.06,800,50056.210482189993696402317495
0.07,0.06,900,57256.022768707424545768207680
0.07,0.06,1000,64455.835055224855395134097867
0.07,0.06,1100,71655.647341742286244499988050
0.07,0.06,1200,78855.459628259717093865878233
0.07,0.06,1300,86055.27191477714794323176842
0.07,0.06,1400,93255.08420129457879259765861
0.07,0.06,1500,100454.89648781200964196354879
0.07,0.06,1600,107654.70877432944049132943898
0.07,0.06,1700,114854.52106084687134069532916
0.07,0.06,1800,122054.33334736430219006121934
0.07,0.06,1900,129254.14563388173303942710953
0.07,0.06,2000,136453.95792039916388879299971
0.07,0.07,500,41322.00424263770114830464695
0.07,0.07,600,48521.816529155131997670537127
0.07,0.07,700,55721.628815672562847036427310
0.07,0.07,800,62921.441102189993696402317495
0.07,0.07,900,70121.253388707424545768207680
0.07,0.07,1000,77321.065675224855395134097867
0.07,0.07,1100,84520.87796174228624449998805
0.07,0.07,1200,91720.69024825971709386587823
0.07,0.07,1300,98920.50253477714794323176842
0.07,0.07,1400,106120.31482129457879259765861
0.07,0.07,1500,113320.12710781200964196354879
0.07,0.07,1600,120519.93939432944049132943898
0.07,0.07,1700,127719.75168084687134069532916
0.07,0.07,1800,134919.56396736430219006121934
0.07,0.07,1900,142119.37625388173303942710953
0.07,0.07,2000,149319.18854039916388879299971
0.07,0.08,500,54677.27346263770114830464695
0.07,0.08,600,61877.085749155131997670537127
0.07,0.08,700,69076.898035672562847036427310
0.07,0.08,800,76276.710322189993696402317495
0.07,0.08,900,83476.52260870742454576820768
0.07,0.08,1000,90676.33489522485539513409787
0.07,0.08,1100,97876.14718174228624449998805
0.07,0.08,1200,105075.95946825971709386587823
0.07,0.08,1300,112275.77175477714794323176842
0.07,0.08,1400,119475.58404129457879259765861
0.07,0.08,1500,126675.39632781200964196354879
0.07,0.08,1600,133875.20861432944049132943898
0.07,0.08,1700,141075.02090084687134069532916
0.07,0.08,1800,148274.83318736430219006121934
0.07,0.08,1900,155474.64547388173303942710953
0.07,0.08,2000,162674.45776039916388879299971
0.07,0.09,500,68536.44908263770114830464695
0.07,0.09,600,75736.261369155131997670537127
0.07,0.09,700,82936.07365567256284703642731
0.07,0.09,800,90135.88594218999369640231750
0.07,0.09,900,97335.69822870742454576820768
0.07,0.09,1000,104535.51051522485539513409787
0.07,0.09,1100,111735.32280174228624449998805
0.07,0.09,1200,118935.13508825971709386587823
0.07,0.09,1300,126134.94737477714794323176842
0.07,0.09,1400,133334.75966129457879259765861
0.07,0.09,1500,140534.57194781200964196354879
0.07,0.09,1600,147734.38423432944049132943898
0.07,0.09,1700,154934.19652084687134069532916
0.07,0.09,1800,162134.00880736430219006121934
0.07,0.09,1900,169333.82109388173303942710953
0.07,0.09,2000,176533.63338039916388879299971
0.07,0.10,500,82913.65810263770114830464695
0.07,0.10,600,90113.47038915513199767053713
0.07,0.10,700,97313.28267567256284703642731
0.07,0.10,800,104513.09496218999369640231750
0.07,0.10,900,111712.90724870742454576820768
0.07,0.10,1000,118912.71953522485539513409787
0.07,0.10,1100,126112.53182174228624449998805
0.07,0.10,1200,133312.34410825971709386587823
0.07,0.10,1300,140512.15639477714794323176842
0.07,0.10,1400,147711.96868129457879259765861
0.07,0.10,1500,154911.78096781200964196354879
0.07,0.10,1600,162111.59325432944049132943898
0.07,0.10,1700,169311.40554084687134069532916
0.07,0.10,1800,176511.21782736430219006121934
0.07,0.10,1900,183711.03011388173303942710953
0.07,0.10,2000,190910.84240039916388879299971
0.07,0.11,500,97823.28912263770114830464695
0.07,0.11,600,105023.10140915513199767053713
0.07,0.11,700,112222.91369567256284703642731
0.07,0.11,800,119422.72598218999369640231750
0.07,0.11,900,126622.53826870742454576820768
0.07,0.11,1000,133822.35055522485539513409787
0.07,0.11,1100,141022.16284174228624449998805
0.07,0.11,1200,148221.97512825971709386587823
0.07,0.11,1300,155421.78741477714794323176842
0.07,0.11,1400,162621.59970129457879259765861
0.07,0.11,1500,169821.41198781200964196354879
0.07,0.11,1600,177021.22427432944049132943898
0.07,0.11,1700,184221.03656084687134069532916
0.07,0.11,1800,191420.84884736430219006121934
0.07,0.11,1900,198620.66113388173303942710953
0.07,0.11,2000,205820.47342039916388879299971
0.07,0.12,500,113279.99474263770114830464695
0.07,0.12,600,120479.80702915513199767053713
0.07,0.12,700,127679.61931567256284703642731
0.07,0.12,800,134879.43160218999369640231750
0.07,0.12,900,142079.24388870742454576820768
0.07,0.12,1000,149279.05617522485539513409787
0.07,0.12,1100,156478.86846174228624449998805
0.07,0.12,1200,163678.68074825971709386587823
0.07,0.12,1300,170878.49303477714794323176842
0.07,0.12,1400,178078.30532129457879259765861
0.07,0.12,1500,185278.11760781200964196354879
0.07,0.12,1600,192477.92989432944049132943898
0.07,0.12,1700,199677.74218084687134069532916
0.07,0.12,1800,206877.55446736430219006121934
0.07,0.12,1900,214077.36675388173303942710953
0.07,0.12,2000,221277.17904039916388879299971
